,HS_CODE
2048,1902119000
2049,1902191000
2050,1902192000
2051,1902193000
2052,1902199000
2053,1902200000
2054,19023010
2055,1902301010
2056,1902301090
2057,1902309000
2058,1902400000
2059,1903001000
2060,1903009000
2061,1904101000
2062,1904102000
2063,1904103000
2064,1904109000
2065,1904201000
2066,1904209000
2067,1904300000
2068,19049010
2069,1904901010
2070,1904901090
2071,1904909000
2072,1905100000
2073,1905200000
2074,1905310000
2075,1905320000
2076,1905400000
2077,19059010
2078,1905901010
2079,1905901020
2080,1905901030
2081,1905901040
2082,1905901050
2083,1905901090
2084,19059090
2085,1905909010
2086,1905909020
2087,1905909090
2088,2001100000
2089,2001901000
2090,20019090
2091,2001909010
2092,2001909020
2093,2001909030
2094,2001909040
2095,2001909050
2096,2001909060
2097,2001909070
2098,2001909090
2099,2002100000
2100,2002901000
2101,2002909000
2102,2003104000
2103,2003109000
2104,2003901000
2105,2003902000
2106,2003903000
2107,2003909000
2108,2004100000
2109,2004901000
2110,2004909000
2111,2005101000
2112,2005109000
2113,2005201000
2114,2005209000
2115,2005400000
2116,2005511000
2117,2005512000
2118,2005519000
2119,2005591000
2120,2005592000
2121,2005599000
2122,2005600000
2123,2005700000
2124,2005800000
2125,2005910000
2126,2005991000
2127,2005992000
2128,2005994000
2129,2005999000
2130,2006001000
2131,2006002000
2132,2006003000
2133,2006004000
2134,2006005000
2135,20060060
2136,2006006010
2137,2006006090
2138,2006007000
2139,2006008000
2140,20060090
2141,2006009010
2142,2006009020
2143,2006009030
2144,2006009090
2145,2007100000
2146,2007911000
2147,2007919000
2148,2007991000
2149,2007999000
2150,2008111000
2151,2008119000
2152,2008191000
2153,2008192000
2154,2008199000
2155,2008200000
2156,2008301000
2157,2008309000
2158,2008400000
2159,2008500000
2160,2008600000
2161,2008701000
2162,2008709000
2163,2008800000
2164,2008910000
2165,2008930000
2166,20089710
2167,2008971010
2168,2008971090
2169,2008972000
2170,2008979000
2171,2008991000
2172,2008992000
2173,2008993000
2174,2008994000
2175,20089950
2176,2008995010
2177,2008995090
2178,2008999000
2179,2009110000
2180,2009120000
2181,2009190000
2182,2009210000
2183,2009290000
2184,2009311000
2185,2009312000
2186,2009319000
2187,2009391000
2188,2009392000
2189,2009399000
2190,2009410000
2191,2009490000
2192,2009500000
2193,2009610000
2194,2009690000
2195,2009710000
2196,2009790000
2197,2009810000
2198,20098910
2199,2009891010
2200,2009891020
2201,2009891090
2202,2009892000
2203,20099010
2204,2009901010
2205,2009901020
2206,2009901030
2207,2009901090
2208,2009902000
2209,2009909000
2210,2101111000
2211,2101119000
2212,2101121000
2213,21011290
2214,2101129010
2215,2101129090
2216,2101201000
2217,21012090
2218,210120901
2219,2101209011
2220,2101209019
2221,2101209090
2222,2101301000
2223,2101309000
2224,2102101000
2225,2102102000
2226,2102103000
2227,2102104000
2228,2102109000
2229,2102201000
2230,2102202000
2231,21022030
2232,2102203010
2233,2102203090
2234,21022040
2235,2102204010
2236,2102204090
2237,2102209000
2238,2102300000
2239,2103100000
2240,2103201000
2241,2103202000
2242,2103301000
2243,2103302000
2244,21039010
2245,2103901010
2246,2103901020
2247,2103901030
2248,2103901090
2249,21039090
2250,2103909010
2251,2103909020
2252,2103909030
2253,2103909040
2254,2103909090
2255,2104101000
2256,2104102000
2257,2104103000
2258,2104109000
2259,2104200000
2260,21050010
2261,2105001010
2262,2105001090
2263,21050090
2264,2105009010
2265,2105009090
2266,2106101000
2267,21061090
2268,2106109020
2269,2106109030
2270,21069010
2271,2106901010
2272,2106901020
2273,2106901090
2274,2106902000
2275,21069030
2276,210690301
2277,2106903011
2278,2106903019
2279,210690302
2280,2106903021
2281,2106903029
2282,21069090
2283,2106909010
2284,210690902
2285,2106909021
2286,2106909022
2287,2106909023
2288,2106909030
2289,2106909040
2290,2106909050
2291,2106909060
2292,2106909070
2293,2106909080
2294,210690909
2295,2106909091
2296,2106909099
2297,2201100000
2298,2201901000
2299,2201909000
2300,2202101000
2301,2202109000
2302,2202910000
2303,2202991000
2304,2202992000
2305,2202993000
2306,2202999000
2307,2203000000
2308,2204100000
2309,2204211000
2310,2204212000
2311,2204219000
2312,2204221000
2313,2204222000
2314,2204229000
2315,2204291000
2316,2204292000
2317,2204299000
2318,2204300000
2319,2205100000
2320,2205900000
2321,22060010
2322,2206001010
2323,2206001020
2324,2206001090
2325,22060020
2326,2206002010
2327,2206002020
2328,2206002030
2329,2206002090
2330,22060090
2331,2206009010
2332,2206009090
2333,2207101000
2334,22071090
2335,2207109010
2336,2207109090
2337,2207200000
2338,2208201000
2339,2208209000
2340,2208301000
2341,2208302000
2342,2208303000
2343,2208309000
2344,2208400000
2345,2208500000
2346,2208600000
2347,2208701000
2348,2208702000
2349,2208709000
2350,2208901000
2351,2208904000
2352,2208906000
2353,2208907000
2354,2208909000
2355,2209001000
2356,2209009000
2357,2301101000
2358,2301102000
2359,2301201000
2360,2301209000
2361,2302100000
2362,2302300000
2363,2302401000
2364,2302409000
2365,2302500000
2366,2303100000
2367,2303200000
2368,2303301000
2369,2303309000
2370,2304000000
2371,2305000000
2372,2306100000
2373,2306200000
2374,2306300000
2375,2306410000
2376,2306490000
2377,2306500000
2378,2306600000
2379,2306901000
2380,2306902000
2381,2306903000
2382,2306909000
2383,2307000000
2384,2308001000
2385,2308002000
2386,2308003000
2387,2308009000
2388,2309101000
2389,2309102000
2390,23099010
2391,2309901010
2392,2309901020
2393,2309901030
2394,2309901040
2395,230990109
2396,2309901091
2397,2309901099
2398,23099020
2399,2309902010
2400,2309902020
2401,230990209
2402,2309902091
2403,2309902099
2404,23099030
2405,2309903010
2406,2309903020
2407,2309903030
2408,2309903090
2409,23099090
2410,2309909010
2411,2309909090
2412,2401101000
2413,2401102000
2414,2401103000
2415,2401109000
2416,2401201000
2417,2401202000
2418,2401203000
2419,2401209000
2420,2401301000
2421,2401302000
2422,2401309000
2423,2402101000
2424,2402102000
2425,2402103000
2426,2402201000
2427,2402209000
2428,2402900000
2429,2403110000
2430,2403191000
2431,2403199000
2432,2403911000
2433,2403919000
2434,2403991000
2435,2403992000
2436,2403993000
2437,2403994000
2438,2403999000
2439,2424000000
2440,25010010
2441,2501001010
2442,2501001020
2443,25010090
2444,2501009010
2445,2501009020
2446,2501009090
2447,2502000000
2448,2503000000
2449,2504101000
2450,2504102000
2451,2504109000
2452,2504901000
2453,2504902000
2454,2504909000
2455,2505100000
2456,25059010
2457,2505901010
2458,2505901020
2459,2505901090
2460,2505909000
2461,2506101000
2462,2506102000
2463,2506103000
2464,2506201000
2465,2506209000
2466,25070010
2467,2507001010
2468,2507001090
2469,25070020
2470,2507002010
2471,2507002020
2472,2507002090
2473,2507009000
2474,2508100000
2475,2508300000
2476,2508401000
2477,2508402000
2478,2508409000
2479,2508501000
2480,2508502000
2481,2508503000
2482,2508600000
2483,2508701000
2484,2508702000
2485,2509000000
2486,2510101000
2487,2510109000
2488,2510201000
2489,2510202000
2490,2510209000
2491,2511100000
2492,2511200000
2493,2512000000
2494,2513101000
2495,2513109000
2496,25132010
2497,2513201010
2498,2513201020
2499,2513201030
2500,2513201090
2501,25132020
2502,2513202010
2503,2513202020
2504,2513202030
2505,2513202090
2506,2514001000
2507,2514009000
2508,2515111000
2509,2515112000
2510,2515121000
2511,2515122000
2512,2515200000
2513,2516110000
2514,2516120000
2515,2516201000
2516,2516209000
2517,2516901000
2518,2516909000
2519,2517101000
2520,2517102000
2521,2517109000
2522,2517200000
2523,2517300000
2524,2517410000
2525,2517491000
2526,2517492000
2527,2517499000
2528,2518100000
2529,2518200000
2530,2518300000
2531,2519100000
2532,2519901000
2533,2519902000
2534,2519909000
2535,2520101000
2536,2520102000
2537,2520201000
2538,2520209000
2539,2521001000
2540,2521009000
2541,2522100000
2542,2522200000
2543,2522300000
2544,2523100000
2545,2523210000
2546,2523290000
2547,2523300000
2548,2523901000
2549,2523909000
2550,2524100000
2551,2524901000
2552,2524902000
2553,2524909000
2554,2525100000
2555,2525200000
2556,2525300000
2557,2526101000
2558,2526109000
2559,2526200000
2560,2528001000
2561,2528002000
2562,2528003000
2563,2528004000
2564,2528009000
2565,2529100000
2566,2529211000
2567,2529219000
2568,2529221000
2569,2529229000
2570,2529301000
2571,2529302000
2572,2529303000
2573,2530101000
2574,2530102000
2575,2530200000
2576,2530901000
2577,2530902000
2578,2530903000
2579,2530904000
2580,2530905000
2581,2530906000
2582,2530907000
2583,2530908000
2584,25309090
2585,2530909010
2586,2530909020
2587,2530909030
2588,2530909040
2589,2530909050
2590,253090909
2591,2530909091
2592,2530909099
2593,2601111000
2594,2601112000
2595,2601119000
2596,2601121000
2597,2601122000
2598,2601129000
2599,2601200000
2600,2602000000
2601,2603000000
2602,2604000000
2603,2605000000
2604,2606000000
2605,2607000000
2606,2608000000
2607,2609000000
2608,2610000000
2609,2611001000
2610,2611002000
2611,2611009000
2612,2612100000
2613,2612200000
2614,2613100000
2615,2613900000
2616,2614001000
2617,2614009000
2618,2615100000
2619,2615901000
2620,2615902000
2621,2615903000
2622,2616100000
2623,2616901000
2624,2616902000
2625,2617100000
2626,2617901000
2627,2617902000
2628,2617904000
2629,2617909000
2630,2618000000
2631,26190010
2632,2619001010
2633,2619001090
2634,2619002000
2635,2619003000
2636,2619009000
2637,2620110000
2638,2620190000
2639,2620210000
2640,2620290000
2641,2620300000
2642,2620400000
2643,2620600000
2644,2620910000
2645,2620990000
2646,2621100000
2647,2621900000
2648,2701110000
2649,2701121000
2650,2701122000
2651,27011290
2652,2701129010
2653,2701129090
2654,2701190000
2655,2701201000
2656,2701202000
2657,2701209000
2658,2702100000
2659,2702200000
2660,2703001000
2661,2703002000
2662,27040010
2663,2704001010
2664,2704001090
2665,2704002000
2666,2704003000
2667,2705000000
2668,2706001000
2669,2706009000
2670,2707100000
2671,2707200000
2672,2707300000
2673,2707400000
2674,2707500000
2675,2707910000
2676,2707991000
2677,2707992000
2678,2707993000
2679,2707999000
2680,2708100000
2681,2708200000
2682,27090010
2683,2709001010
2684,2709001020
2685,2709001030
2686,2709001040
2687,2709001050
2688,2709001060
2689,2709001070
2690,2709001080
2691,2709001090
2692,2709002000
2693,2710121000
2694,2710122000
2695,2710123000
2696,2710124000
2697,2710125000
2698,2710129000
2699,27101910
2700,2710191010
2701,2710191090
2702,27101920
2703,2710192010
2704,2710192020
2705,2710192030
2706,2710192090
2707,2710193000
2708,27101940
2709,2710194010
2710,2710194020
2711,2710194030
2712,2710194090
2713,27101950
2714,2710195010
2715,2710195020
2716,2710196000
2717,2710197
2718,27101971
2719,2710197110
2720,2710197120
2721,2710197130
2722,27101972
2723,2710197210
2724,2710197220
2725,2710197230
2726,2710197240
2727,2710197250
2728,27101973
2729,2710197310
2730,2710197320
2731,2710197330
2732,27101974
2733,2710197410
2734,2710197420
2735,2710197430
2736,2710197440
2737,2710197450
2738,27101975
2739,2710197510
2740,2710197520
2741,2710197530
2742,2710197540
2743,2710197900
2744,27101980
2745,2710198010
2746,2710198020
2747,2710198030
2748,2710198040
2749,2710198090
2750,2710199000
2751,27102010
2752,2710201010
2753,2710201020
2754,2710201030
2755,2710201040
2756,2710201050
2757,2710201090
2758,2710209
2759,27102091
2760,2710209110
2761,2710209190
2762,27102092
2763,2710209210
2764,2710209220
2765,2710209230
2766,2710209290
2767,2710209300
2768,27102094
2769,2710209410
2770,2710209420
2771,2710209430
2772,2710209490
2773,27102095
2774,2710209510
2775,2710209520
2776,2710209600
2777,27102097
2778,271020971
2779,2710209711
2780,2710209712
2781,2710209713
2782,271020972
2783,2710209721
2784,2710209722
2785,2710209723
2786,2710209724
2787,2710209725
2788,271020973
2789,2710209731
2790,2710209732
2791,2710209733
2792,271020974
2793,2710209741
2794,2710209742
2795,2710209743
2796,2710209744
2797,2710209745
2798,271020975
2799,2710209751
2800,2710209752
2801,2710209753
2802,2710209754
2803,2710209790
2804,27102098
2805,2710209810
2806,2710209820
2807,2710209830
2808,2710209840
2809,2710209890
2810,2710209900
2811,27109110
2812,2710911010
2813,2710911020
2814,2710911090
2815,27109120
2816,2710912010
2817,2710912090
2818,2710913000
2819,27109140
2820,2710914010
2821,2710914090
2822,2710915000
2823,2710919000
2824,27109910
2825,2710991010
2826,2710991020
2827,2710991090
2828,27109920
2829,2710992010
2830,2710992090
2831,2710993000
2832,27109940
2833,2710994010
2834,2710994090
2835,2710995000
2836,2710999000
2837,2711110000
2838,2711120000
2839,2711130000
2840,2711141000
2841,2711142000
2842,2711143000
2843,2711144000
2844,2711190000
2845,2711210000
2846,2711290000
2847,2712101000
2848,2712109000
2849,2712200000
2850,27129010
2851,2712901010
2852,2712901020
2853,2712901090
2854,27129090
2855,2712909010
2856,2712909020
2857,2712909030
2858,2712909040
2859,2712909090
2860,2713110000
2861,2713120000
2862,2713200000
2863,2713900000
2864,2714100000
2865,2714901000
2866,2714902000
2867,2714903000
2868,2715001000
2869,2715002000
2870,2715003000
2871,2715009000
2872,2716000000
2873,2801100000
2874,2801200000
2875,2801301000
2876,2801302000
2877,2802001000
2878,2802002000
2879,2802003000
2880,2803001000
2881,28030090
2882,280300901
2883,2803009011
2884,2803009019
2885,2803009090
2886,2804100000
2887,2804210000
2888,2804291000
2889,2804292000
2890,2804293000
2891,2804294000
2892,2804299000
2893,2804300000
2894,2804400000
2895,2804501000
2896,2804502000
2897,28046110
2898,2804611010
2899,2804611090
2900,2804619000
2901,2804690000
2902,2804701000
2903,2804709000
2904,2804800000
2905,2804900000
2906,2805110000
2907,2805120000
2908,2805190000
2909,2805301000
2910,2805302000
2911,2805303000
2912,2805304000
2913,2805305000
2914,2805309000
2915,2805400000
2916,2806100000
2917,2806200000
2918,28070010
2919,2807001010
2920,2807001090
2921,2807002000
2922,28080010
2923,2808001010
2924,2808001090
2925,2808002000
2926,2809100000
2927,28092010
2928,2809201010
2929,2809201090
2930,28092020
2931,2809202010
2932,2809202020
2933,2809202090
2934,28100010
2935,2810001010
2936,2810001090
2937,2810002000
2938,2810003000
2939,2810009000
2940,2811111000
2941,2811119000
2942,2811120000
2943,2811191000
2944,2811192000
2945,2811193000
2946,2811194000
2947,2811195000
2948,2811196000
2949,2811197000
2950,2811198000
2951,2811199000
2952,2811210000
2953,2811221000
2954,28112290
2955,2811229010
2956,2811229090
2957,2811291000
2958,2811292000
2959,2811293000
2960,2811294000
2961,2811295000
2962,2811299000
2963,2812110000
2964,2812120000
2965,2812130000
2966,2812140000
2967,2812150000
2968,2812160000
2969,2812170000
2970,2812190000
2971,2812901000
2972,2812902000
2973,2812909000
2974,2813100000
2975,28139010
2976,2813901020
2977,2813901090
2978,28139020
2979,2813902010
2980,2813902090
2981,2813903000
2982,2813909000
2983,2814100000
2984,2814200000
2985,2815110000
2986,2815120000
2987,2815200000
2988,2815301000
2989,2815302000
2990,2816101000
2991,2816102000
2992,2816400000
2993,2817001000
2994,2817002000
2995,2818101000
2996,2818109000
2997,2818200000
2998,2818301000
2999,2818309000
3000,2819100000
3001,28199010
